"Id","ProductDisplayName","PublisherDisplayName","VersionDisplayName","ProductId","BranchDisplayName","PackageAutoUpdateCapable","Locales","ApplicableArchitectures","LastModifiedDateTime","PrivacyInformationUrl","InformationUrl","Description","Type"
"01464945-2464-d82a-b10c-9c2f4cf7fb5c","Google Go Programming Language 1.21","Google","1.21.13","bcd7dbff-f9bf-b488-0811-36eb8790e180","Go Programming Language 1.21 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"017f7311-32cd-5cac-77a8-1b2447d0f02f","Atlassian Companion","Atlassian Inc","3.2.0","b3f5dbc5-5eed-0cff-a212-3635c977b7d5","Atlassian Companion","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0197a81b-a3c6-c737-0c83-651520ea9981","Zoom Player Max","Inmatrix","22.5","3f89796b-cb5d-455e-0a7f-35e1557c0a9c","Zoom Player Max","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"01bcc84c-b3ae-6765-bae4-ec17d707d399","Microsoft PowerShell Core","Microsoft","7.3.12","cdd3b673-c39b-ea11-46ce-35e155bda573","PowerShell Core 7.3 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"01bdb1db-7e29-e45c-6531-3562c99f452a","Autodesk Interoperability Tools","Autodesk Inc.","8.0.7744.0","234ae068-994c-3170-9d21-36d7a453d9af","Interoperability Tools for Revit 2020","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"01e5bfa9-0f2b-9f23-0a77-993861f443a3","Parallels Client 19","Parallels International GmbH","19.4.25221","fce4c4fe-35cc-c72a-005d-369c348f196c","Parallels Client 19 (x64)","True","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"01ef5911-e57b-bcf3-145b-30caa4216da9","Oracle MySQL Installer 8","Oracle","8.0.46.0","6c54d6b5-e621-7afc-28db-35e6a86ac2ae","MySQL Installer 8 for Windows","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"026e7529-d458-2077-8590-c693acce4f94","Mozilla FrontMotion Firefox Community Edition ESR","Mozilla","102.15.1","eda8d76e-3670-8864-1451-35e15587a4ff","FrontMotion Firefox Community Edition ESR (Dutch)","True","nl","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"02726798-3562-4468-9137-52e8ce17b9b9","Mozilla Thunderbird","Mozilla","115.8.0","ae6e5dce-b2d6-65fc-0858-35e15579d226","Thunderbird (Bulgarian) (x64)","True","bg","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"02a5b3f8-fd8a-aedf-1279-6c10dc671486","Synology Drive Client","Synology","3.5.0.16084","4e6dd549-fd66-200b-4629-35e155bd4b73","Synology Drive Client","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"03142f9c-4f49-1e98-f665-50a5a70c597b","Mozilla Firefox ESR 102","Mozilla","102.15.1","37a3f6b5-8193-9520-e648-36a1675f893c","Firefox ESR 102 (Greek) (x64)","True","el","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"03224fa1-a713-4b57-e92b-005cf74fac9b","Mozilla FrontMotion Firefox Community Edition","Mozilla","99.0.1.0","be031777-99b6-db5b-2006-35e1559661f1","FrontMotion Firefox Community Edition (Dutch)","True","nl","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"033fc640-0edf-e3b1-583d-a0531c9fbda2","Mozilla SeaMonkey","Mozilla","2.53.24","3ddcbdb0-de92-6a94-3fc4-35e155b8e24a","SeaMonkey (Dutch) (x64)","False","nl","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0350a74e-2b68-98aa-f2c2-0fe5f1d9d025","PDF-XChange PRO","PDF-XChange Co Ltd","10.8.5.410","c5e728a5-b430-c55a-45fe-35e155bd0d79","PDF-XChange PRO 10 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0351cac7-87b9-f015-94c1-7bdec86d9f95","Microsoft ODBC Driver 18 for SQL Server","Microsoft","18.6.2.1","a30f7500-59fb-8d2b-00fa-369342624d17","Microsoft ODBC Driver 18 for SQL Server (Italian) (x64)","False","it-IT","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0367b1ee-60b1-e1c7-20b0-f72fc3cbd55c","PaperCut NG","PaperCut Software Pty Ltd","21.1.3.58757","a09b21c1-7ed3-3e81-ace3-36d1ef6128de","PaperCut NG 21.1","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0371af97-ee85-a8df-88d1-da1b80c9638a","Blender","Blender Foundation","3.4.1","8b2671a4-9816-cf68-20c4-35e15596c94e","Blender 3.4 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"03a2e876-0ef0-deb8-5f0c-ab4e37ed313f","PDF-Tools","PDF-XChange Co Ltd","10.8.5.410","4885e9ee-2783-2ca2-ec08-364f8d6cb5e7","PDF-Tools 10 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"03b5bc6c-fd46-c2f8-d300-fe44886d8e9f","Mozilla SeaMonkey","Mozilla","2.53.24","3ddcbdb0-de92-6a94-3fc4-35e155b8e24a","SeaMonkey (Portugese) (x64)","False","pt-PT","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"03b9e3ff-e58f-8683-ee16-6a5d7cff479b","Caphyon Advanced Installer","Caphyon","23.9","aedb3805-7b68-00c6-3a4f-35e155b0ec3b","Advanced Installer","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"03c26b5e-2fd2-f164-fa1c-039b14bce036","Waterfox","Waterfox","6.7.1.1","34bff681-f8bf-b4f9-2981-35e155a1ddf8","Waterfox","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"03fa7530-5051-1fea-4c75-dbd0831db2b8","Zscaler Client Connector 3.9","Zscaler","3.9.0.191","98e3d0e7-3ae9-0f5a-03c2-369d16930515","Zscaler Client Connector 3.9 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"042c22ae-a41c-4bec-c150-c94af965e1f0","Mozilla FrontMotion Firefox Community Edition","Mozilla","99.0.1.0","be031777-99b6-db5b-2006-35e1559661f1","FrontMotion Firefox Community Edition (Serbian)","True","sr","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"04370b84-7d00-842a-9d07-8fecdc1f2c05","Administrative Templates (ADMX) for Windows 10","Microsoft","2.0","36060aff-6582-ff80-2f6f-35e155a7c9e8","Administrative Templates (ADMX) for Windows 10 Version 1809","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0451f4d5-0760-c4ea-26fd-2b22dd0b9795","UltraFinder","IDM Computer Solutions","24.0.17","fc554895-188f-dfdc-eacb-37243dbc5d07","UltraFinder","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0508434a-1ffa-ac4d-92ff-8dfb70d3124e","Rarlab WinRAR","Rarlab","7.23","548b8d28-a223-7a54-09b6-35e1557b08ea","WinRAR (Slovenian) (x64)","False","sl","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"050b4342-bcd6-86fb-acb9-234040f6784b","RStudio 2023","RStudio","2023.03.2.454","1ba8bcd8-8ee8-297d-d1b4-36cd480b0ca7","RStudio 2023.03","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"055bbf85-cb40-1824-1576-e44b537de1ce","PaperCut MF","PaperCut Software Pty Ltd","18.3.9.49587","e2d2b041-c686-7712-acca-36d1ef50ebf3","PaperCut MF 18.3","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0587bcb1-8115-b121-38a0-8759e54317db","PaperCut MF","PaperCut Software Pty Ltd","22.1.5.68857","e2d2b041-c686-7712-acca-36d1ef50ebf3","PaperCut MF 22.1","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"05edf485-3e8e-a157-bd60-648cae789822","Administrative Templates (ADMX) for Windows 10","Microsoft","1.0.0","36060aff-6582-ff80-2f6f-35e155a7c9e8","Administrative Templates (ADMX) for Windows 10 Version 1909","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0609df34-9e99-366a-f61d-bd23db166891","UltraMon","Realtime Soft Ltd","3.4.1","a1512a2d-eb4b-886d-0e73-35e15580f87b","UltraMon (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0635bb99-d0f5-90a4-1c67-38a763602aee","Altova XMLSpy Enterprise 2023","Altova","2023.02.00.04","58cdc091-1cf3-57ae-8f91-36ea52ab0f64","XMLSpy Enterprise 2023 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"06a04f2b-ce74-f382-d732-13e81ef42997","CodeMeter Runtime Kit","Wibu Systems","9.10.8166.500","18cbf4e0-e818-8a8e-26a9-3721ad7d4166","CodeMeter Runtime Kit","True","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"07691072-134b-70fd-db9b-4a5a55be624c","PaperCut MF","PaperCut Software Pty Ltd","26.0.3.76224","e2d2b041-c686-7712-acca-36d1ef50ebf3","PaperCut MF 26.0","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"07a0a3ef-a534-6944-1bb7-9484d6e6c1d9","Appgate SDP Client","Appgate","6.5.4.43990","57172b6c-7696-c617-fdc3-3747cfe130d6","Appgate SDP Client","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"07aaec69-5e20-14a6-29af-df9c39665072","Eclipse Temurin JRE with Hotspot 20","Eclipse Foundation","20.0.2.9","be25533b-8619-05ad-003f-36cdcdb18a02","Eclipse Temurin JRE with Hotspot 20 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"07b7ec0f-eee3-f613-301a-3e7f77e3dc16","Mozilla FrontMotion Firefox Community Edition ESR","Mozilla","102.15.1","eda8d76e-3670-8864-1451-35e15587a4ff","FrontMotion Firefox Community Edition ESR (Chinese Simplified)","True","zh-CN","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"07fe6bc1-afcd-20ba-ff5c-ba73dcb26235","Mozilla Firefox","Mozilla","155.0","8b831845-d4e8-2b28-1564-35e15589d3b1","Firefox (Indonesian) (x64)","True","id","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"080d8b77-582b-73f1-5ca2-865e71b4c3c4","Oracle Java SE Development Kit 17","Oracle","17.0.20.1","b6adce15-3cb7-c0f1-7f27-365e135f7f7c","Oracle Java SE Development Kit 17 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"084cc805-245d-4ed3-aa6f-b75a68ad5a98","OpenVPN","OpenVPN Technologies, Inc.","2.7.601","f5d86c80-f368-5091-0b90-35e1557d3799","OpenVPN (x64)","True","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0861d3b7-a3fe-010a-6d80-9098afd03cf1","Mozilla Firefox ESR 115","Mozilla","115.40.0","058a1ffd-0893-138d-571e-36efcfee3a25","Firefox ESR 115 (Chinese Simplified) (x64)","True","zh-CN","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"087b956b-ce95-05ef-ad78-91bd50493287","Wireshark","Wireshark Foundation","4.4.18","0de7fabe-3401-74d2-a22c-3729f4044478","Wireshark 4.4 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0884480a-42a1-afb3-8340-590f45bbd215","Vagrant","HashiCorp","2.4.9","67c6a0f8-a511-32fd-db01-365b80395fb3","Vagrant (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0892df0e-c1d3-874d-2e3e-adfe800af73d","Talkdesk","Talkdesk, Inc.","3.2.0","b25496f2-4203-9626-ee72-36fee3f4bd62","Talkdesk","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"08b92643-277b-367d-d5ff-c5cef30d0dba","Foxit PDF Editor Pro 13","Foxit Software","13.2.5.24109","6c567de9-c111-03a1-47c1-36ece5f4cc60","Foxit PDF Editor Pro 13","True","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"08c9fa4b-32c9-4182-c023-d756f945ca5a","WireGuard","WireGuard LLC","0.5.3","f10054f0-c2f6-b989-48b4-367441cec357","WireGuard (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"08d6625d-c457-607e-5b3b-a02c5204afc5","Mozilla Firefox ESR 115","Mozilla","115.40.0","058a1ffd-0893-138d-571e-36efcfee3a25","Firefox ESR 115 (Danish) (x64)","True","da","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"08ec81cc-4dee-6f9e-3002-aabb9231c0f2","DataGrip 2020.3","JetBrains","2020.3.2","bb384283-a2e4-7054-a123-36d54fd8770d","DataGrip 2020.3 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0911b1cc-c33a-96e1-0545-eac2f4242e4f","Foxit PDF Editor Pro 11","Foxit Software","11.2.12.54161","056ec26c-966d-ef80-0c5d-35e1557e06d9","Foxit PDF Editor Pro 11","True","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"09342345-5c00-4ddc-395e-a6dbd9f6e16a","PaperCut NG","PaperCut Software Pty Ltd","21.0.5.57929","a09b21c1-7ed3-3e81-ace3-36d1ef6128de","PaperCut NG 21.0","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"093ab836-b707-2091-42aa-2d6160881c19","Blender","Blender Foundation","5.0.1","8b2671a4-9816-cf68-20c4-35e15596c94e","Blender 5.0 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"093d93e8-c7b4-83ca-c589-55627152550c","TGRMN Software Bulk Rename Utility","TGRMN Software","4.1.0.1","7b752bce-a2a0-8974-0d23-35e1557eea92","Bulk Rename Utility (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0969b716-d37f-2650-ead2-c30f5787511d","Screen InStyle","EIZO","1.1.18","18aedd2e-5074-02ce-0928-36b5de8216ff","Screen InStyle","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"09993ce3-fc34-4597-7efb-86c3dba089df","Mozilla SeaMonkey","Mozilla","2.53.24","3ddcbdb0-de92-6a94-3fc4-35e155b8e24a","SeaMonkey (Italian) (x64)","False","it","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"09ad4484-9e21-319f-eae5-5b5218ad49fb","Konnekt","glueckkanja-gab AG","2.12.0.0","7664a5b9-3078-a4ad-c8d6-367155960699","Konnekt (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"09c284fa-2ee6-4f8e-1139-67423c5db8ce","Atostek ID","Atostek Oy","4.5.1.0","32a25be0-aaa5-34e0-1900-3746759b7a87","Atostek ID","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0a196f7d-8fcf-4bfe-69ba-25adb9d9c868","The Document Foundation LibreOffice 24 Help Pack","The Document Foundation","24.2.7.2","66be8883-b4d8-b84c-a9aa-3708c3cb5b97","LibreOffice 24.2 Help Pack (x64) (Russian)","False","ru","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0a29451d-39a5-a993-ea3a-f38e1766796f","Mozilla SeaMonkey","Mozilla","2.53.24","3ddcbdb0-de92-6a94-3fc4-35e155b8e24a","SeaMonkey (Chinese Traditional) (x64)","False","zh-TW","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0a4a7bb7-634b-c812-7657-b24166e267ce","Xink Client AD","Xink","3.2.41","88e09d61-b86c-63a3-7b70-37298d76fb1d","Xink Client AD","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0a757969-47d3-3950-79e0-81a4aa438bf3","Mozilla Firefox ESR 115","Mozilla","115.40.0","058a1ffd-0893-138d-571e-36efcfee3a25","Firefox ESR 115 (Basque) (x64)","True","eu","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0a900fa0-f199-c698-feb8-ed2f4acd3773","Wazuh Agent","Wazuh Inc.","4.14.7","f13a41ce-20f2-59fc-27d6-372891882648","Wazuh Agent","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0ac20280-7b9a-8390-aa7c-27e30d78b348","Front Desktop","FrontApp, Inc.","3.77.0","7e82f3fc-fdf2-4c25-bb91-36d1c49d5094","Front Desktop (Machine) (EXE)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0af4b48c-969b-e813-bfa8-24ae75bb4771","Qurentis","Qurentis Software","6.4.0","1d2cd295-7371-aa5f-38d4-3685f46d003e","Qurentis","False","nl","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0b01c478-d565-2ddb-5739-ae1f4d4b92ba","JetBrains dotUltimate","JetBrains","2024.3.10","7a185239-4521-f868-19ee-3718ad830899","dotUltimate 2024.3","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0b142453-5705-1ac9-c876-882d0860e73a","Encrypt.me","Cloak Holdings LLC","1.1.3.0","8f585e95-209a-1e96-726f-3713311fa445","Encrypt.me","True","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0bd45361-592d-1a1f-cfd7-8b2c67146466","CMake","2BrightSparks Ptd Ltd","3.27.9","21f2beaf-7183-8709-f79c-3694a8c0cbe8","CMake 3.27 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0bd7538e-4534-5787-3010-faff21467e26","Cisco Webex Productivity Tools","Cisco Webex LLC","43.6.1.50","498136e5-dc34-883b-3e5a-35f56785aab2","Webex Productivity Tools","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0c84ddc9-13e0-cf14-5c4a-eee35f4dbd03","Shotcut","Shotcut","26.8.1","a62291f7-cde1-1a0e-2de8-35e155a59f0a","Shotcut (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0c8d8efd-026a-44c2-5edf-697bebec85dd","Eclipse Temurin JRE with Hotspot 19","Eclipse Foundation","19.0.2.7","e62f0170-a629-0354-abbb-36a8ef496ea8","Eclipse Temurin JRE with Hotspot 19 (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0ca9a8ea-899c-3dca-ef55-90999a56af26","Foxit PDF Editor Pro 13","Foxit Software","13.2.6.24111","6c567de9-c111-03a1-47c1-36ece5f4cc60","Foxit PDF Editor Pro 13 (Multi-Language)","True","mul","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0cc43aad-6b3d-eda6-6fe9-04989b77fd2e","Microsoft Analysis Services ADOMD.NET","Microsoft","16.0.5627.0","8ad5ae50-27b0-02ac-cead-36d41c795870","Microsoft Analysis Services ADOMD.NET","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0cc910d7-5b1f-c381-2381-e25f1208fe32","Softerra LDAP Browser","Softerra","4.5.19808.0","19f60a52-edbb-2bd0-0ce9-35e1557ecb93","LDAP Browser - German (x64)","False","de","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0cd30996-2a0a-2c6f-1fbb-87ca70941c65","Capture One 20","Capture One","13.1.4","3385f294-b06c-63e9-3573-36c6cf70660d","Capture One 20","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0cf5dbbf-2dc5-df8e-1db6-9168977592fe","Mozilla Firefox ESR 102","Mozilla","102.15.1","37a3f6b5-8193-9520-e648-36a1675f893c","Firefox ESR 102 (Lithuanian) (x64)","True","lt","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0cf86020-ef9d-2044-cc57-6db58b2afd12","Mozilla Firefox","Mozilla","155.0","8b831845-d4e8-2b28-1564-35e15589d3b1","Firefox (Hungarian) (x64)","True","hu","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0d0c157a-638c-213b-6584-af07bea74d2d","Zulu JRE 11 (LTS)","Azul Systems, Inc.","11.88.17","3551df47-995d-5351-880f-369417dd667a","Zulu JRE 11 (LTS) (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0d31fc02-5d63-2978-d701-e01fe3e19022","ESET Endpoint Antivirus V9","ESET","9.1.2071.0","22e84fe3-a1ba-0318-4997-36705b0572c2","Endpoint Antivirus V9 - English (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0db3759e-3a82-70dc-d962-7d66dabf8540","Tailscale","Tailscale Inc.","1.102.3","55e77092-b74f-7910-0108-36b3b70d63b2","Tailscale (x64)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0ddd1e3a-a58b-c928-1608-30f369b6d838","Foxit PDF Reader","Foxit Software","2025.2.0.33046","1294e47a-7bab-a841-0395-35e155752e8c","Foxit PDF Reader (Multi-Language) (x86) (MSI)","True","mul","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0df4f41e-9b14-a63e-8226-7e8ca0ad0768","Mozilla Thunderbird","Mozilla","115.8.0","ae6e5dce-b2d6-65fc-0858-35e15579d226","Thunderbird (Swedish) (x64)","True","sv-SE","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0e1c0a60-8982-58c8-3508-509dc82bbc57","Mozilla Thunderbird","Mozilla","115.8.0","ae6e5dce-b2d6-65fc-0858-35e15579d226","Thunderbird (Russian) (x64)","True","ru","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0e9cb00a-a045-a880-3ddd-ee0da4e115b3","KeePass Password Safe (Classic Edition)","Dominik Reichl","1.43","2e37be8a-6578-0c16-0511-35e15576e9ee","KeePass Password Safe (Classic Edition)","True","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0eb070f6-2850-ef63-9253-c1160d274270","Storyboarder","Wonder Unit Inc.","3.0.0","4a89046c-91f9-dc10-8edb-367a8c2c2916","Storyboarder","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0ed2c3d5-bf34-8646-b21d-b22bcbef083a","Box Tools","Box","4.32.0.1324","144c4d37-d6f8-b3ef-3efd-35e155b818e5","Box Tools (System Installer)","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0f0b91d3-ef05-0841-6968-27290292ab43","GeoGebra 5","International GeoGebra Institute","5.4.929.3","bed0fa4c-7645-bd9d-281a-35e1559ebfc5","GeoGebra 5","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0f0bba51-8723-4541-8c48-3c393a33e466","Zivver Office Plugin","ZIVVER B.V.","5.7.18","406d5484-b577-d8a7-4e37-35e155c2e3bc","Zivver Office Plugin 5","False","en-US","x86,x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0f474c0a-7767-d614-ddfc-8aa1f657c20d","R for Windows","R Core Team","4.6.1","455c9b7d-c47b-2722-2afc-35e9396cf793","R for Windows","False","en-US","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0fa30d36-d706-c72e-0772-14082415058d","Mozilla Firefox","Mozilla","155.0","8b831845-d4e8-2b28-1564-35e15589d3b1","Firefox (Arabic) (x64)","True","ar","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"0fd023f9-5eb5-4b3f-c12d-144dcbe77cd7","Mozilla Firefox","Mozilla","155.0","8b831845-d4e8-2b28-1564-35e15589d3b1","Firefox (Bulgarian) (x64)","True","bg","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
"101a4994-0a83-73fa-54d2-1d6e8cd84127","Autodesk Design Review 2018","Autodesk Inc.","15.3.0.5","c86a2c84-16f2-9a38-0221-35e155731777","Autodesk Design Review 2018 (Brazilian Portuguese) (x64)","False","pt-BR","x64",,,,,"#microsoft.graph.win32MobileAppCatalogPackage"
